review_rank,overlap_key,title,start_date_time,location,borough,lat,lng,has_coordinates,calendar_title_date_match,google_maps_search_url,google_maps_pin_url,manual_review_status,promotion_allowed,manual_review_notes,approval_decision_reason,source_event_id,link
601,movies under the stars michael|2026-07-24,Movies Under the Stars: Michael,2026-07-24T8:30 pm,Lawn Area - Bay Street and School Road (in Von Briesen Park),,40.607437167183,-74.060109913229,True,False,https://www.google.com/maps/search/?api=1&query=Lawn+Area+-+Bay+Street+and+School+Road+%28in+Von+Briesen+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.607437167183%2C-74.060109913229,pending,False,,,2211064,http://www.nycgovparks.org/events/2026/07/24/movies-under-the-stars-michael
602,movies under the stars sing 2 sing along|2026-07-24,Movies Under the Stars: Sing 2 Sing-Along,2026-07-24T8:30 pm,Highland Park Lawn Area,,40.684718678242,-73.88628911972,True,False,https://www.google.com/maps/search/?api=1&query=Highland+Park+Lawn+Area%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.684718678242%2C-73.88628911972,pending,False,,,2210528,http://www.nycgovparks.org/events/2026/07/24/movies-under-the-stars-sing-2-singalong
603,movies under the stars sister act 1992|2026-07-23,Movies Under the Stars: Sister Act (1992),2026-07-23T8:30 pm,Herbert Von King Park,,40.689376872274,-73.946824550629,True,False,https://www.google.com/maps/search/?api=1&query=Herbert+Von+King+Park%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.689376872274%2C-73.946824550629,pending,False,,,2210950,http://www.nycgovparks.org/events/2026/07/23/movies-under-the-stars-sister-act-1992
604,movies under the stars soccer series american futbol|2026-07-22,Movies Under the Stars: Soccer Series: American Futbol,2026-07-22T8:30 pm,Dyckman Fields (in Inwood Hill Park),,40.871601104736,-73.930702209473,True,True,https://www.google.com/maps/search/?api=1&query=Dyckman+Fields+%28in+Inwood+Hill+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.871601104736%2C-73.930702209473,pending,False,,,2182447,http://www.nycgovparks.org/events/2026/07/22/movies-under-the-stars-soccer-series-american-fubol
605,movies under the stars space jam 1996|2026-07-22,Movies Under the Stars: Space Jam (1996),2026-07-22T8:30 pm,Driggs Avenue and Lorimer Street (in McCarren Park),,40.721644524107,-73.950618505478,True,False,https://www.google.com/maps/search/?api=1&query=Driggs+Avenue+and+Lorimer+Street+%28in+McCarren+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.721644524107%2C-73.950618505478,pending,False,,,2210912,http://www.nycgovparks.org/events/2026/07/22/movies-under-the-stars-space-jam-1996
606,movies under the stars teenage mutant ninja turtles 1990|2026-07-23,Movies Under the Stars: Teenage Mutant Ninja Turtles (1990),2026-07-23T8:30 pm,Grass Area (in Vidalia Park),,40.843819261405,-73.881363511086,True,True,https://www.google.com/maps/search/?api=1&query=Grass+Area+%28in+Vidalia+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.843819261405%2C-73.881363511086,pending,False,,,2170882,http://www.nycgovparks.org/events/2026/07/23/muts-teenage-mutant-ninja-turtles-1990
607,movies under the stars the lego batman movie 2017|2026-07-24,Movies Under the Stars: The LEGO Batman Movie (2017),2026-07-24T8:30 pm,Stroud Playground,,40.675080455697,-73.962081193924,True,False,https://www.google.com/maps/search/?api=1&query=Stroud+Playground%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.675080455697%2C-73.962081193924,pending,False,,,2211039,http://www.nycgovparks.org/events/2026/07/24/movies-under-the-stars-the-lego-batman-movie-2017
608,movies under the stars the princess and the frog 2009|2026-07-18,Movies Under the Stars: The Princess and the Frog (2009),2026-07-18T8:45 pm,Open Area (in Athens Square),,40.767700195312,-73.922500610352,True,True,https://www.google.com/maps/search/?api=1&query=Open+Area+%28in+Athens+Square%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.767700195312%2C-73.922500610352,pending,False,,,2201859,http://www.nycgovparks.org/events/2026/07/18/movies-under-the-stars-the-princess-and-the-frog-2009
609,movies under the stars the santa clause 1994|2026-07-25,Movies Under the Stars: The Santa Clause (1994),2026-07-25T8:30 pm,Play Area (in Arrochar Playground),,40.597699406311,-74.071126343877,True,True,https://www.google.com/maps/search/?api=1&query=Play+Area+%28in+Arrochar+Playground%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.597699406311%2C-74.071126343877,pending,False,,,2201493,http://www.nycgovparks.org/events/2026/07/25/movies-under-the-stars-the-santa-clause-1994
610,movies under the stars wicked for good|2026-07-25,Movies Under the Stars: Wicked: For Good,2026-07-25T8:30 pm,Crotona Tennis House (in Crotona Park),,40.840147765856,-73.895328640938,True,True,https://www.google.com/maps/search/?api=1&query=Crotona+Tennis+House+%28in+Crotona+Park%29%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.840147765856%2C-73.895328640938,pending,False,,,2203941,http://www.nycgovparks.org/events/2026/07/25/movies-under-the-stars-wicked-for-good
