review_rank,overlap_key,title,start_date_time,address,boroughs,categories,parks_title_date_match,proposed_lat,proposed_lng,coord_proposal_source,coord_proposal_confidence,coord_proposal_reason,google_maps_search_url,google_maps_pin_url,manual_review_status,promotion_allowed,manual_review_notes,approval_decision_reason,source_event_id,permalink
1,07 24 wingate in person care captain training|2026-07-24,07\/24 Wingate In-Person Care Captain Training,2026-07-24T10:00:00.000-04:00,Playground in Hamilton Metz Field,['Bk'],['Parks & Recreation'],True,40.662422915957,-73.940331399441,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Playground+in+Hamilton+Metz+Field%2C+Bk%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.662422915957%2C-73.940331399441,pending,False,,,1051696,https://www1.nyc.gov/events/0724-wingate-in-person-care-captain-training/1051696/1
2,40 in focus summerstage through the lens of photographer jack vartoogian|2026-07-16,40 in Focus: SummerStage through the Lens of Photographer Jack Vartoogian,2026-07-16T09:00:00.000-04:00,Arsenal in Central Park,['Mn'],['Parks & Recreation'],True,40.767200469971,-73.971298217773,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Arsenal+in+Central+Park%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.767200469971%2C-73.971298217773,pending,False,,,1051996,https://www1.nyc.gov/events/40-in-focus-summerstage-through-the-lens-of-photographer-jack-vartoogian/1051996/1
3,40 in focus summerstage through the lens of photographer jack vartoogian|2026-07-17,40 in Focus: SummerStage through the Lens of Photographer Jack Vartoogian,2026-07-17T09:00:00.000-04:00,Arsenal in Central Park,['Mn'],['Parks & Recreation'],True,40.767200469971,-73.971298217773,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Arsenal+in+Central+Park%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.767200469971%2C-73.971298217773,pending,False,,,1052016,https://www1.nyc.gov/events/40-in-focus-summerstage-through-the-lens-of-photographer-jack-vartoogian/1052016/1
4,40 in focus summerstage through the lens of photographer jack vartoogian|2026-07-20,40 in Focus: SummerStage through the Lens of Photographer Jack Vartoogian,2026-07-20T09:00:00.000-04:00,Arsenal in Central Park,['Mn'],['Parks & Recreation'],True,40.767200469971,-73.971298217773,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Arsenal+in+Central+Park%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.767200469971%2C-73.971298217773,pending,False,,,1052036,https://www1.nyc.gov/events/40-in-focus-summerstage-through-the-lens-of-photographer-jack-vartoogian/1052036/1
5,40 in focus summerstage through the lens of photographer jack vartoogian|2026-07-21,40 in Focus: SummerStage through the Lens of Photographer Jack Vartoogian,2026-07-21T09:00:00.000-04:00,Arsenal in Central Park,['Mn'],['Parks & Recreation'],True,40.767200469971,-73.971298217773,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Arsenal+in+Central+Park%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.767200469971%2C-73.971298217773,pending,False,,,1051716,https://www1.nyc.gov/events/40-in-focus-summerstage-through-the-lens-of-photographer-jack-vartoogian/1051716/1
6,40 in focus summerstage through the lens of photographer jack vartoogian|2026-07-22,40 in Focus: SummerStage through the Lens of Photographer Jack Vartoogian,2026-07-22T09:00:00.000-04:00,Arsenal in Central Park,['Mn'],['Parks & Recreation'],True,40.767200469971,-73.971298217773,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Arsenal+in+Central+Park%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.767200469971%2C-73.971298217773,pending,False,,,1051736,https://www1.nyc.gov/events/40-in-focus-summerstage-through-the-lens-of-photographer-jack-vartoogian/1051736/1
7,40 in focus summerstage through the lens of photographer jack vartoogian|2026-07-23,40 in Focus: SummerStage through the Lens of Photographer Jack Vartoogian,2026-07-23T09:00:00.000-04:00,Arsenal in Central Park,['Mn'],['Parks & Recreation'],True,40.767200469971,-73.971298217773,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Arsenal+in+Central+Park%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.767200469971%2C-73.971298217773,pending,False,,,1051756,https://www1.nyc.gov/events/40-in-focus-summerstage-through-the-lens-of-photographer-jack-vartoogian/1051756/1
8,40 in focus summerstage through the lens of photographer jack vartoogian|2026-07-24,40 in Focus: SummerStage through the Lens of Photographer Jack Vartoogian,2026-07-24T09:00:00.000-04:00,Arsenal in Central Park,['Mn'],['Parks & Recreation'],True,40.767200469971,-73.971298217773,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Arsenal+in+Central+Park%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.767200469971%2C-73.971298217773,pending,False,,,1051776,https://www1.nyc.gov/events/40-in-focus-summerstage-through-the-lens-of-photographer-jack-vartoogian/1051776/1
9,40 in focus summerstage through the lens of photographer jack vartoogian|2026-07-27,40 in Focus: SummerStage through the Lens of Photographer Jack Vartoogian,2026-07-27T09:00:00.000-04:00,Arsenal in Central Park,['Mn'],['Parks & Recreation'],True,40.767200469971,-73.971298217773,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Arsenal+in+Central+Park%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.767200469971%2C-73.971298217773,pending,False,,,1051796,https://www1.nyc.gov/events/40-in-focus-summerstage-through-the-lens-of-photographer-jack-vartoogian/1051796/1
10,7 17 restoration fridays at highland park|2026-07-17,7\/17 Restoration Fridays at Highland Park,2026-07-17T10:00:00.000-04:00,Vermont Place Parking Lot in Highland Park,['Qn'],['Parks & Recreation'],True,40.686199188232,-73.889801025391,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Vermont+Place+Parking+Lot+in+Highland+Park%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.686199188232%2C-73.889801025391,pending,False,,,1052076,https://www1.nyc.gov/events/717-restoration-fridays-at-highland-park/1052076/1
11,7 18 forest park horticulture helpers|2026-07-18,7\/18 Forest Park Horticulture Helpers,2026-07-18T10:00:00.000-04:00,Sobelsohn Playground in Forest Park,['Qn'],['Parks & Recreation'],True,40.709525002939,-73.836108863354,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Sobelsohn+Playground+in+Forest+Park%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.709525002939%2C-73.836108863354,pending,False,,,1052096,https://www1.nyc.gov/events/718-forest-park-horticulture-helpers/1052096/1
12,7 25 vernal pond restoration at highland park|2026-07-25,7\/25 Vernal Pond Restoration at Highland Park,2026-07-25T10:00:00.000-04:00,Vermont Place Parking Lot in Highland Park,['Qn'],['Parks & Recreation'],True,40.686199188232,-73.889801025391,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Vermont+Place+Parking+Lot+in+Highland+Park%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.686199188232%2C-73.889801025391,pending,False,,,1052136,https://www1.nyc.gov/events/725-vernal-pond-restoration-at-highland-park/1052136/1
13,adventure course free public sunday afternoon program|2026-07-19,Adventure Course Free Public Sunday Afternoon Program,2026-07-19T13:00:00.000-04:00,Alley Pond Adventure Course in Alley Pond Park,['Qn'],['Parks & Recreation'],True,40.742768103299,-73.741125994751,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Alley+Pond+Adventure+Course+in+Alley+Pond+Park%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.742768103299%2C-73.741125994751,pending,False,,,1052256,https://www1.nyc.gov/events/adventure-course-free-public-sunday-afternoon-program/1052256/1
14,adventure course free public sunday afternoon program|2026-07-26,Adventure Course Free Public Sunday Afternoon Program,2026-07-26T13:00:00.000-04:00,Alley Pond Adventure Course in Alley Pond Park,['Qn'],['Parks & Recreation'],True,40.742768103299,-73.741125994751,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Alley+Pond+Adventure+Course+in+Alley+Pond+Park%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.742768103299%2C-73.741125994751,pending,False,,,1052296,https://www1.nyc.gov/events/adventure-course-free-public-sunday-afternoon-program/1052296/1
15,adventure course free public sunday morning program|2026-07-19,Adventure Course Free Public Sunday Morning Program,2026-07-19T09:30:00.000-04:00,Alley Pond Adventure Course in Alley Pond Park,['Qn'],['Parks & Recreation'],True,40.742768103299,-73.741125994751,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Alley+Pond+Adventure+Course+in+Alley+Pond+Park%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.742768103299%2C-73.741125994751,pending,False,,,1052276,https://www1.nyc.gov/events/adventure-course-free-public-sunday-morning-program/1052276/1
16,adventure course free public sunday morning program|2026-07-26,Adventure Course Free Public Sunday Morning Program,2026-07-26T09:30:00.000-04:00,Alley Pond Adventure Course in Alley Pond Park,['Qn'],['Parks & Recreation'],True,40.742768103299,-73.741125994751,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Alley+Pond+Adventure+Course+in+Alley+Pond+Park%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.742768103299%2C-73.741125994751,pending,False,,,1052316,https://www1.nyc.gov/events/adventure-course-free-public-sunday-morning-program/1052316/1
17,alfred e smith recreation center summer camp extended day|2026-07-16,Alfred E. Smith Recreation Center Summer Camp Extended Day,2026-07-16T08:00:00.000-04:00,Multi-Use Room in Alfred E. Smith Recreation Center,['Mn'],['Parks & Recreation'],True,40.71032072,-73.99763525,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Multi-Use+Room+in+Alfred+E.+Smith+Recreation+Center%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.71032072%2C-73.99763525,pending,False,,,1052496,https://www1.nyc.gov/events/alfred-e-smith-recreation-center-summer-camp-extended-day/1052496/1
18,alfred e smith recreation center summer camp extended day|2026-07-17,Alfred E. Smith Recreation Center Summer Camp Extended Day,2026-07-17T08:00:00.000-04:00,Multi-Use Room in Alfred E. Smith Recreation Center,['Mn'],['Parks & Recreation'],True,40.71032072,-73.99763525,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Multi-Use+Room+in+Alfred+E.+Smith+Recreation+Center%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.71032072%2C-73.99763525,pending,False,,,1052516,https://www1.nyc.gov/events/alfred-e-smith-recreation-center-summer-camp-extended-day/1052516/1
19,alfred e smith recreation center summer camp extended day|2026-07-20,Alfred E. Smith Recreation Center Summer Camp Extended Day,2026-07-20T08:00:00.000-04:00,Multi-Use Room in Alfred E. Smith Recreation Center,['Mn'],['Parks & Recreation'],True,40.71032072,-73.99763525,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Multi-Use+Room+in+Alfred+E.+Smith+Recreation+Center%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.71032072%2C-73.99763525,pending,False,,,1052556,https://www1.nyc.gov/events/alfred-e-smith-recreation-center-summer-camp-extended-day/1052556/1
20,alfred e smith recreation center summer camp extended day|2026-07-21,Alfred E. Smith Recreation Center Summer Camp Extended Day,2026-07-21T08:00:00.000-04:00,Multi-Use Room in Alfred E. Smith Recreation Center,['Mn'],['Parks & Recreation'],True,40.71032072,-73.99763525,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Multi-Use+Room+in+Alfred+E.+Smith+Recreation+Center%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.71032072%2C-73.99763525,pending,False,,,1052616,https://www1.nyc.gov/events/alfred-e-smith-recreation-center-summer-camp-extended-day/1052616/1
21,alfred e smith recreation center summer camp extended day|2026-07-22,Alfred E. Smith Recreation Center Summer Camp Extended Day,2026-07-22T08:00:00.000-04:00,Multi-Use Room in Alfred E. Smith Recreation Center,['Mn'],['Parks & Recreation'],True,40.71032072,-73.99763525,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Multi-Use+Room+in+Alfred+E.+Smith+Recreation+Center%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.71032072%2C-73.99763525,pending,False,,,1052656,https://www1.nyc.gov/events/alfred-e-smith-recreation-center-summer-camp-extended-day/1052656/1
22,alfred e smith recreation center summer camp extended day|2026-07-23,Alfred E. Smith Recreation Center Summer Camp Extended Day,2026-07-23T08:00:00.000-04:00,Multi-Use Room in Alfred E. Smith Recreation Center,['Mn'],['Parks & Recreation'],True,40.71032072,-73.99763525,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Multi-Use+Room+in+Alfred+E.+Smith+Recreation+Center%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.71032072%2C-73.99763525,pending,False,,,1052716,https://www1.nyc.gov/events/alfred-e-smith-recreation-center-summer-camp-extended-day/1052716/1
23,alfred e smith recreation center summer camp extended day|2026-07-24,Alfred E. Smith Recreation Center Summer Camp Extended Day,2026-07-24T08:00:00.000-04:00,Multi-Use Room in Alfred E. Smith Recreation Center,['Mn'],['Parks & Recreation'],True,40.71032072,-73.99763525,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Multi-Use+Room+in+Alfred+E.+Smith+Recreation+Center%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.71032072%2C-73.99763525,pending,False,,,1052736,https://www1.nyc.gov/events/alfred-e-smith-recreation-center-summer-camp-extended-day/1052736/1
24,alfred e smith recreation center summer camp extended day|2026-07-27,Alfred E. Smith Recreation Center Summer Camp Extended Day,2026-07-27T08:00:00.000-04:00,Multi-Use Room in Alfred E. Smith Recreation Center,['Mn'],['Parks & Recreation'],True,40.71032072,-73.99763525,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Multi-Use+Room+in+Alfred+E.+Smith+Recreation+Center%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.71032072%2C-73.99763525,pending,False,,,1052796,https://www1.nyc.gov/events/alfred-e-smith-recreation-center-summer-camp-extended-day/1052796/1
25,alfred e smith recreation center summer camp regular day|2026-07-16,Alfred E. Smith Recreation Center Summer Camp Regular Day,2026-07-16T09:00:00.000-04:00,Multi-Use Room in Alfred E. Smith Recreation Center,['Mn'],['Parks & Recreation'],True,40.71032072,-73.99763525,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Multi-Use+Room+in+Alfred+E.+Smith+Recreation+Center%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.71032072%2C-73.99763525,pending,False,,,1052476,https://www1.nyc.gov/events/alfred-e-smith-recreation-center-summer-camp-regular-day/1052476/1
26,alfred e smith recreation center summer camp regular day|2026-07-17,Alfred E. Smith Recreation Center Summer Camp Regular Day,2026-07-17T09:00:00.000-04:00,Multi-Use Room in Alfred E. Smith Recreation Center,['Mn'],['Parks & Recreation'],True,40.71032072,-73.99763525,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Multi-Use+Room+in+Alfred+E.+Smith+Recreation+Center%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.71032072%2C-73.99763525,pending,False,,,1052536,https://www1.nyc.gov/events/alfred-e-smith-recreation-center-summer-camp-regular-day/1052536/1
27,alfred e smith recreation center summer camp regular day|2026-07-20,Alfred E. Smith Recreation Center Summer Camp Regular Day,2026-07-20T09:00:00.000-04:00,Multi-Use Room in Alfred E. Smith Recreation Center,['Mn'],['Parks & Recreation'],True,40.71032072,-73.99763525,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Multi-Use+Room+in+Alfred+E.+Smith+Recreation+Center%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.71032072%2C-73.99763525,pending,False,,,1052576,https://www1.nyc.gov/events/alfred-e-smith-recreation-center-summer-camp-regular-day/1052576/1
28,alfred e smith recreation center summer camp regular day|2026-07-21,Alfred E. Smith Recreation Center Summer Camp Regular Day,2026-07-21T09:00:00.000-04:00,Multi-Use Room in Alfred E. Smith Recreation Center,['Mn'],['Parks & Recreation'],True,40.71032072,-73.99763525,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Multi-Use+Room+in+Alfred+E.+Smith+Recreation+Center%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.71032072%2C-73.99763525,pending,False,,,1052636,https://www1.nyc.gov/events/alfred-e-smith-recreation-center-summer-camp-regular-day/1052636/1
29,alfred e smith recreation center summer camp regular day|2026-07-22,Alfred E. Smith Recreation Center Summer Camp Regular Day,2026-07-22T09:00:00.000-04:00,Multi-Use Room in Alfred E. Smith Recreation Center,['Mn'],['Parks & Recreation'],True,40.71032072,-73.99763525,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Multi-Use+Room+in+Alfred+E.+Smith+Recreation+Center%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.71032072%2C-73.99763525,pending,False,,,1052676,https://www1.nyc.gov/events/alfred-e-smith-recreation-center-summer-camp-regular-day/1052676/1
30,alfred e smith recreation center summer camp regular day|2026-07-23,Alfred E. Smith Recreation Center Summer Camp Regular Day,2026-07-23T09:00:00.000-04:00,Multi-Use Room in Alfred E. Smith Recreation Center,['Mn'],['Parks & Recreation'],True,40.71032072,-73.99763525,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Multi-Use+Room+in+Alfred+E.+Smith+Recreation+Center%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.71032072%2C-73.99763525,pending,False,,,1052696,https://www1.nyc.gov/events/alfred-e-smith-recreation-center-summer-camp-regular-day/1052696/1
31,alfred e smith recreation center summer camp regular day|2026-07-24,Alfred E. Smith Recreation Center Summer Camp Regular Day,2026-07-24T09:00:00.000-04:00,Multi-Use Room in Alfred E. Smith Recreation Center,['Mn'],['Parks & Recreation'],True,40.71032072,-73.99763525,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Multi-Use+Room+in+Alfred+E.+Smith+Recreation+Center%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.71032072%2C-73.99763525,pending,False,,,1052756,https://www1.nyc.gov/events/alfred-e-smith-recreation-center-summer-camp-regular-day/1052756/1
32,alfred e smith recreation center summer camp regular day|2026-07-27,Alfred E. Smith Recreation Center Summer Camp Regular Day,2026-07-27T09:00:00.000-04:00,Multi-Use Room in Alfred E. Smith Recreation Center,['Mn'],['Parks & Recreation'],True,40.71032072,-73.99763525,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Multi-Use+Room+in+Alfred+E.+Smith+Recreation+Center%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.71032072%2C-73.99763525,pending,False,,,1052776,https://www1.nyc.gov/events/alfred-e-smith-recreation-center-summer-camp-regular-day/1052776/1
33,art meets books|2026-07-16,Art Meets Books,2026-07-16T15:00:00.000-04:00,Kids Playground - Large in Washington Square Park,['Mn'],['Parks & Recreation'],True,40.730795465087,-73.996735811234,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Kids+Playground+-+Large+in+Washington+Square+Park%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.730795465087%2C-73.996735811234,pending,False,,,1053396,https://www1.nyc.gov/events/art-meets-books/1053396/1
34,art meets books|2026-07-23,Art Meets Books,2026-07-23T15:00:00.000-04:00,Kids Playground - Large in Washington Square Park,['Mn'],['Parks & Recreation'],True,40.730795465087,-73.996735811234,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Kids+Playground+-+Large+in+Washington+Square+Park%2C+Mn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.730795465087%2C-73.996735811234,pending,False,,,1053416,https://www1.nyc.gov/events/art-meets-books/1053416/1
35,astoria pool lap swim|2026-07-16,Astoria Pool: Lap Swim,2026-07-16T07:00:00.000-04:00,Astoria Pool in Astoria Park,['Qn'],['Parks & Recreation'],True,40.778793896396,-73.922681749985,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Astoria+Pool+in+Astoria+Park%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.778793896396%2C-73.922681749985,pending,False,,,1053836,https://www1.nyc.gov/events/astoria-pool-lap-swim/1053836/1
36,astoria pool lap swim|2026-07-17,Astoria Pool: Lap Swim,2026-07-17T07:00:00.000-04:00,Astoria Pool in Astoria Park,['Qn'],['Parks & Recreation'],True,40.778793896396,-73.922681749985,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Astoria+Pool+in+Astoria+Park%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.778793896396%2C-73.922681749985,pending,False,,,1053856,https://www1.nyc.gov/events/astoria-pool-lap-swim/1053856/1
37,astoria pool lap swim|2026-07-20,Astoria Pool: Lap Swim,2026-07-20T07:00:00.000-04:00,Astoria Pool in Astoria Park,['Qn'],['Parks & Recreation'],True,40.778793896396,-73.922681749985,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Astoria+Pool+in+Astoria+Park%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.778793896396%2C-73.922681749985,pending,False,,,1053876,https://www1.nyc.gov/events/astoria-pool-lap-swim/1053876/1
38,astoria pool lap swim|2026-07-21,Astoria Pool: Lap Swim,2026-07-21T07:00:00.000-04:00,Astoria Pool in Astoria Park,['Qn'],['Parks & Recreation'],True,40.778793896396,-73.922681749985,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Astoria+Pool+in+Astoria+Park%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.778793896396%2C-73.922681749985,pending,False,,,1053496,https://www1.nyc.gov/events/astoria-pool-lap-swim/1053496/1
39,astoria pool lap swim|2026-07-22,Astoria Pool: Lap Swim,2026-07-22T07:00:00.000-04:00,Astoria Pool in Astoria Park,['Qn'],['Parks & Recreation'],True,40.778793896396,-73.922681749985,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Astoria+Pool+in+Astoria+Park%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.778793896396%2C-73.922681749985,pending,False,,,1053516,https://www1.nyc.gov/events/astoria-pool-lap-swim/1053516/1
40,astoria pool lap swim|2026-07-23,Astoria Pool: Lap Swim,2026-07-23T07:00:00.000-04:00,Astoria Pool in Astoria Park,['Qn'],['Parks & Recreation'],True,40.778793896396,-73.922681749985,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Astoria+Pool+in+Astoria+Park%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.778793896396%2C-73.922681749985,pending,False,,,1053536,https://www1.nyc.gov/events/astoria-pool-lap-swim/1053536/1
41,astoria pool lap swim|2026-07-24,Astoria Pool: Lap Swim,2026-07-24T07:00:00.000-04:00,Astoria Pool in Astoria Park,['Qn'],['Parks & Recreation'],True,40.778793896396,-73.922681749985,nyc_parks_bigapps_events_snapshot,high,Matched calendar row to Parks BigApps event by title+date; coordinates copied for manual review only.,https://www.google.com/maps/search/?api=1&query=Astoria+Pool+in+Astoria+Park%2C+Qn%2C+New+York%2C+NY,https://www.google.com/maps/search/?api=1&query=40.778793896396%2C-73.922681749985,pending,False,,,1053556,https://www1.nyc.gov/events/astoria-pool-lap-swim/1053556/1
